Country Name,Country Code,Indicator Name,Indicator Code,1980 [YR1980],2008 [YR2008]
Channel Islands,CHI,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NA,NA
Channel Islands,CHI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,NA,NA
Channel Islands,CHI,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,NA,NA
Channel Islands,CHI,Road density (km of road per 100 sq. km of land area),IS.ROD.DNST.K2,NA,NA
Channel Islands,CHI,Road sector diesel fuel consumption (kt of oil equivalent),IS.ROD.DESL.KT,NA,NA
Channel Islands,CHI,Road sector diesel fuel consumption per capita (kg of oil equivalent),IS.ROD.DESL.PC,NA,NA
Channel Islands,CHI,Road sector energy consumption (% of total energy consumption),IS.ROD.ENGY.ZS,NA,NA
Channel Islands,CHI,Road sector energy consumption (kt of oil equivalent),IS.ROD.ENGY.KT,NA,NA
Channel Islands,CHI,Road sector energy consumption per capita (kg of oil equivalent),IS.ROD.ENGY.PC,NA,NA
Channel Islands,CHI,Road sector gasoline fuel consumption (kt of oil equivalent),IS.ROD.SGAS.KT,NA,NA
Channel Islands,CHI,Road sector gasoline fuel consumption per capita (kg of oil equivalent),IS.ROD.SGAS.PC,NA,NA
Channel Islands,CHI,"Roads, goods transported (million ton-km)",IS.ROD.GOOD.MT.K6,NA,NA
Channel Islands,CHI,"Roads, passengers carried (million passenger-km)",IS.ROD.PSGR.K6,NA,NA
Channel Islands,CHI,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,NA,NA
Channel Islands,CHI,"Roads, total network (km)",IS.ROD.TOTL.KM,NA,NA
Channel Islands,CHI,Scientific and technical journal articles,IP.JRN.ARTC.SC,NA,NA
Channel Islands,CHI,Secure Internet servers,IT.NET.SECR,NA,NA
Channel Islands,CHI,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,NA,NA
Channel Islands,CHI,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,NA,NA
Channel Islands,CHI,Telephone lines,IT.MLT.MAIN,NA,NA
Channel Islands,CHI,Telephone lines (per 100 people),IT.MLT.MAIN.P2,NA,NA
Channel Islands,CHI,"Trademark applications, Madrid",IP.TMK.MDRD,NA,NA
Channel Islands,CHI,"Trademark applications, aggregate direct",IP.TMK.AGGD,NA,NA
Channel Islands,CHI,"Trademark applications, direct nonresident",IP.TMK.NRES,NA,NA
Channel Islands,CHI,"Trademark applications, direct resident",IP.TMK.RESD,NA,NA
Channel Islands,CHI,"Trademark applications, total",IP.TMK.TOTL,NA,NA
Channel Islands,CHI,Vehicles (per km of road),IS.VEH.ROAD.K1,NA,NA
Chile,CHL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,144.8999938965,1307.721
Chile,CHL,"Air transport, passengers carried",IS.AIR.PSGR,668800,8021939
Chile,CHL,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,13700,108565
Chile,CHL,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,NA,5.63183862529846
Chile,CHL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,NA,3164137
Chile,CHL,Fixed broadband Internet subscribers,IT.NET.BBND,NA,1427178
Chile,CHL,Fixed broadband Internet subscribers (per 100 people),IT.NET.BBND.P2,NA,8.47936782106357
Chile,CHL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,NA,5.88439418459887
Chile,CHL,High-technology exports (current US$),TX.VAL.TECH.CD,NA,599123429
Chile,CHL,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,NA,0.473662583
Chile,CHL,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,NA,6.1827813138
Chile,CHL,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,NA,19.0275347089836
Chile,CHL,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,NA,2059515707.3
Chile,CHL,Internet users (per 100 people),IT.NET.USER.P2,NA,37.3
Chile,CHL,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,NA,17.42
Chile,CHL,Mobile cellular subscriptions,IT.CEL.SETS,0,14796593
Chile,CHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,87.9117773295093
Chile,CHL,"Motor vehicles (per 1,000 people)",IS.VEH.NVEH.P3,NA,169.697908254862
Chile,CHL,"Passenger cars (per 1,000 people)",IS.VEH.PCAR.P3,NA,114.738967537496
Chile,CHL,"Patent applications, nonresidents",IP.PAT.NRES,685,3421
Chile,CHL,"Patent applications, residents",IP.PAT.RESD,140,531
Chile,CHL,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,NA,0.95
Chile,CHL,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,NA,0.95
Chile,CHL,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,NA,4.93582614821144
Chile,CHL,Rail lines (total route-km),IS.RRS.TOTL.KM,7763,5898
Chile,CHL,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,1444,4296
Chile,CHL,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,1421,759
Chile,CHL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,NA,0.37499
Chile,CHL,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,NA,354.04966
Chile,CHL,Road density (km of road per 100 sq. km of land area),IS.ROD.DNST.K2,NA,11
Chile,CHL,Road sector diesel fuel consumption (kt of oil equivalent),IS.ROD.DESL.KT,717,3550
Chile,CHL,Road sector diesel fuel consumption per capita (kg of oil equivalent),IS.ROD.DESL.PC,64.0614189077144,210.918019789933
Chile,CHL,Road sector energy consumption (% of total energy consumption),IS.ROD.ENGY.ZS,20.0772663519997,19.1225518867252
Chile,CHL,Road sector energy consumption (kt of oil equivalent),IS.ROD.ENGY.KT,1903,5796.021
Chile,CHL,Road sector energy consumption per capita (kg of oil equivalent),IS.ROD.ENGY.PC,170.026332191605,344.362048445314
Chile,CHL,Road sector gasoline fuel consumption (kt of oil equivalent),IS.ROD.SGAS.KT,1080,2297
Chile,CHL,Road sector gasoline fuel consumption per capita (kg of oil equivalent),IS.ROD.SGAS.PC,96.4941874760551,136.472870833092
Chile,CHL,"Roads, goods transported (million ton-km)",IS.ROD.GOOD.MT.K6,NA,NA
Chile,CHL,"Roads, passengers carried (million passenger-km)",IS.ROD.PSGR.K6,NA,NA
Chile,CHL,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,NA,21.826
Chile,CHL,"Roads, total network (km)",IS.ROD.TOTL.KM,NA,80443.24
Chile,CHL,Scientific and technical journal articles,IP.JRN.ARTC.SC,NA,1784.7
Chile,CHL,Secure Internet servers,IT.NET.SECR,NA,589
Chile,CHL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,NA,34.9945672271184
Chile,CHL,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,NA,292.56795
Chile,CHL,Telephone lines,IT.MLT.MAIN,363000,3529645
Chile,CHL,Telephone lines (per 100 people),IT.MLT.MAIN.P2,3.24327685683408,20.9708657453926
Chile,CHL,"Trademark applications, Madrid",IP.TMK.MDRD,NA,NA
Chile,CHL,"Trademark applications, aggregate direct",IP.TMK.AGGD,NA,NA
Chile,CHL,"Trademark applications, direct nonresident",IP.TMK.NRES,6609,9519
Chile,CHL,"Trademark applications, direct resident",IP.TMK.RESD,14900,23507
Chile,CHL,"Trademark applications, total",IP.TMK.TOTL,21509,33026
Chile,CHL,Vehicles (per km of road),IS.VEH.ROAD.K1,NA,36.3427652041036
China,CHN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,120.9000015259,11386.055
China,CHN,"Air transport, passengers carried",IS.AIR.PSGR,2568000,191001220
China,CHN,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,51000,1853088
China,CHN,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,NA,4.45608974492961
China,CHN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,NA,115941970
China,CHN,Fixed broadband Internet subscribers,IT.NET.BBND,NA,82879000
China,CHN,Fixed broadband Internet subscribers (per 100 people),IT.NET.BBND.P2,NA,6.17241286560731
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,NA,25.5653110416756
China,CHN,High-technology exports (current US$),TX.VAL.TECH.CD,NA,340117842217
China,CHN,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,NA,27.7085255258
China,CHN,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,NA,21.1874081129
China,CHN,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,NA,28.3341809566841
China,CHN,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,NA,47031906970
China,CHN,Internet users (per 100 people),IT.NET.USER.P2,NA,22.6
China,CHN,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,NA,137.38
China,CHN,Mobile cellular subscriptions,IT.CEL.SETS,0,641245000
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,47.7567162731978
China,CHN,"Motor vehicles (per 1,000 people)",IS.VEH.NVEH.P3,NA,37.4813638268077
China,CHN,"Passenger cars (per 1,000 people)",IS.VEH.PCAR.P3,NA,27.1417025565147
China,CHN,"Patent applications, nonresidents",IP.PAT.NRES,NA,95259
China,CHN,"Patent applications, residents",IP.PAT.RESD,NA,194579
China,CHN,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,NA,1.01
China,CHN,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,NA,0.99
China,CHN,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,NA,4.32238683967865
China,CHN,Rail lines (total route-km),IS.RRS.TOTL.KM,49940,60809
China,CHN,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,570732,2511804
China,CHN,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,138037,772834
China,CHN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,NA,1.46986
China,CHN,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,NA,1185.95467
China,CHN,Road density (km of road per 100 sq. km of land area),IS.ROD.DNST.K2,NA,38.8558741905026
China,CHN,Road sector diesel fuel consumption (kt of oil equivalent),IS.ROD.DESL.KT,0,70373
China,CHN,Road sector diesel fuel consumption per capita (kg of oil equivalent),IS.ROD.DESL.PC,0,53.1255307985853
China,CHN,Road sector energy consumption (% of total energy consumption),IS.ROD.ENGY.ZS,1.78727715044714,5.77833269303906
China,CHN,Road sector energy consumption (kt of oil equivalent),IS.ROD.ENGY.KT,10694,122547.683
China,CHN,Road sector energy consumption per capita (kg of oil equivalent),IS.ROD.ENGY.PC,10.8985105504798,92.5129056244834
China,CHN,Road sector gasoline fuel consumption (kt of oil equivalent),IS.ROD.SGAS.KT,9994,59661
China,CHN,Road sector gasoline fuel consumption per capita (kg of oil equivalent),IS.ROD.SGAS.PC,10.185123849027,45.0388969203302
China,CHN,"Roads, goods transported (million ton-km)",IS.ROD.GOOD.MT.K6,NA,3286818.61
China,CHN,"Roads, passengers carried (million passenger-km)",IS.ROD.PSGR.K6,NA,1247611.49
China,CHN,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,NA,53.4996048431115
China,CHN,"Roads, total network (km)",IS.ROD.TOTL.KM,NA,3730164
China,CHN,Scientific and technical journal articles,IP.JRN.ARTC.SC,NA,65300.5
China,CHN,Secure Internet servers,IT.NET.SECR,NA,1238
China,CHN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,NA,0.934582966885717
China,CHN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,NA,NA
China,CHN,Telephone lines,IT.MLT.MAIN,2140700,340359000
China,CHN,Telephone lines (per 100 people),IT.MLT.MAIN.P2,0.217547347063252,25.3482338170735
China,CHN,"Trademark applications, Madrid",IP.TMK.MDRD,NA,17859
China,CHN,"Trademark applications, aggregate direct",IP.TMK.AGGD,26177,NA
China,CHN,"Trademark applications, direct nonresident",IP.TMK.NRES,NA,60704
China,CHN,"Trademark applications, direct resident",IP.TMK.RESD,NA,590525
China,CHN,"Trademark applications, total",IP.TMK.TOTL,26177,669088
China,CHN,Vehicles (per km of road),IS.VEH.ROAD.K1,NA,12.8599202812457
Colombia,COL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,147.3999938965,1099.545
Colombia,COL,"Air transport, passengers carried",IS.AIR.PSGR,4808200,12338706
Colombia,COL,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,65500,187382
Colombia,COL,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,NA,3.48167802285814
Colombia,COL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,NA,1969316
Colombia,COL,Fixed broadband Internet subscribers,IT.NET.BBND,NA,1759493
Colombia,COL,Fixed broadband Internet subscribers (per 100 people),IT.NET.BBND.P2,NA,3.8967323504729
Colombia,COL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,NA,3.72376287727985
Colombia,COL,High-technology exports (current US$),TX.VAL.TECH.CD,NA,441258332
Colombia,COL,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,NA,0.1498813447
Colombia,COL,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,NA,10.1428228255
Colombia,COL,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,NA,17.0193224088534
Colombia,COL,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,NA,667848328.8
Colombia,COL,Internet users (per 100 people),IT.NET.USER.P2,NA,25.6
Colombia,COL,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,NA,21.64
Colombia,COL,Mobile cellular subscriptions,IT.CEL.SETS,0,41364753
Colombia,COL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,91.6101235892505
Colombia,COL,"Motor vehicles (per 1,000 people)",IS.VEH.NVEH.P3,NA,67.7128774253939
Colombia,COL,"Passenger cars (per 1,000 people)",IS.VEH.PCAR.P3,NA,50.3093802480757
Colombia,COL,"Patent applications, nonresidents",IP.PAT.NRES,335,1818
Colombia,COL,"Patent applications, residents",IP.PAT.RESD,43,126
Colombia,COL,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,NA,0.73
Colombia,COL,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,NA,1.04
Colombia,COL,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,NA,2.87484043393665
Colombia,COL,Rail lines (total route-km),IS.RRS.TOTL.KM,2822,1663
Colombia,COL,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,NA,9049
Colombia,COL,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,315.2,NA
Colombia,COL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,NA,0.18178
Colombia,COL,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,NA,181.20137
Colombia,COL,Road density (km of road per 100 sq. km of land area),IS.ROD.DNST.K2,NA,14.3799430698489
Colombia,COL,Road sector diesel fuel consumption (kt of oil equivalent),IS.ROD.DESL.KT,507,3346
Colombia,COL,Road sector diesel fuel consumption per capita (kg of oil equivalent),IS.ROD.DESL.PC,18.8233784578351,74.1035425812
Colombia,COL,Road sector energy consumption (% of total energy consumption),IS.ROD.ENGY.ZS,22.1433822686457,24.87011999245
Colombia,COL,Road sector energy consumption (kt of oil equivalent),IS.ROD.ENGY.KT,3921,7264.045
Colombia,COL,Road sector energy consumption per capita (kg of oil equivalent),IS.ROD.ENGY.PC,145.574885469766,160.876111168336
Colombia,COL,Road sector gasoline fuel consumption (kt of oil equivalent),IS.ROD.SGAS.KT,3266,3380
Colombia,COL,Road sector gasoline fuel consumption per capita (kg of oil equivalent),IS.ROD.SGAS.PC,121.256714089328,74.8565373354621
Colombia,COL,"Roads, goods transported (million ton-km)",IS.ROD.GOOD.MT.K6,NA,62964
Colombia,COL,"Roads, passengers carried (million passenger-km)",IS.ROD.PSGR.K6,NA,NA
Colombia,COL,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,NA,NA
Colombia,COL,"Roads, total network (km)",IS.ROD.TOTL.KM,NA,164183
Colombia,COL,Scientific and technical journal articles,IP.JRN.ARTC.SC,NA,574.6
Colombia,COL,Secure Internet servers,IT.NET.SECR,NA,472
Colombia,COL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,NA,10.4533389415201
Colombia,COL,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,NA,NA
Colombia,COL,Telephone lines,IT.MLT.MAIN,1075700,7928944
Colombia,COL,Telephone lines (per 100 people),IT.MLT.MAIN.P2,3.99374915327283,17.5601565848162
Colombia,COL,"Trademark applications, Madrid",IP.TMK.MDRD,NA,NA
Colombia,COL,"Trademark applications, aggregate direct",IP.TMK.AGGD,NA,NA
Colombia,COL,"Trademark applications, direct nonresident",IP.TMK.NRES,3537,9579
Colombia,COL,"Trademark applications, direct resident",IP.TMK.RESD,2377,13885
Colombia,COL,"Trademark applications, total",IP.TMK.TOTL,5914,23464
Colombia,COL,Vehicles (per km of road),IS.VEH.ROAD.K1,NA,23.5353206935166
Comoros,COM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,NA,NA
Comoros,COM,"Air transport, passengers carried",IS.AIR.PSGR,NA,NA
Comoros,COM,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,NA,NA
Comoros,COM,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,NA,NA
Comoros,COM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,NA,NA
Comoros,COM,Fixed broadband Internet subscribers,IT.NET.BBND,NA,110
Comoros,COM,Fixed broadband Internet subscribers (per 100 people),IT.NET.BBND.P2,NA,0.0169415562513573
Comoros,COM,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,NA,1.46216613610624
Comoros,COM,High-technology exports (current US$),TX.VAL.TECH.CD,NA,23200
Comoros,COM,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,NA,0.4498386212
Comoros,COM,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,NA,3.6966925147
Comoros,COM,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,NA,NA
Comoros,COM,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,NA,NA
Comoros,COM,Internet users (per 100 people),IT.NET.USER.P2,NA,3
Comoros,COM,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,NA,5.15
Comoros,COM,Mobile cellular subscriptions,IT.CEL.SETS,0,91741
Comoros,COM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,14.1294119277797
Comoros,COM,"Motor vehicles (per 1,000 people)",IS.VEH.NVEH.P3,NA,NA
Comoros,COM,"Passenger cars (per 1,000 people)",IS.VEH.PCAR.P3,NA,NA
Comoros,COM,"Patent applications, nonresidents",IP.PAT.NRES,NA,NA
Comoros,COM,"Patent applications, residents",IP.PAT.RESD,NA,NA
Comoros,COM,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,NA,NA
Comoros,COM,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,NA,NA
Comoros,COM,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,NA,NA
Comoros,COM,Rail lines (total route-km),IS.RRS.TOTL.KM,NA,NA
Comoros,COM,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,NA,NA
Comoros,COM,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NA,NA
Comoros,COM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,NA,NA
Comoros,COM,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,NA,NA
Comoros,COM,Road density (km of road per 100 sq. km of land area),IS.ROD.DNST.K2,NA,NA
Comoros,COM,Road sector diesel fuel consumption (kt of oil equivalent),IS.ROD.DESL.KT,NA,NA
Comoros,COM,Road sector diesel fuel consumption per capita (kg of oil equivalent),IS.ROD.DESL.PC,NA,NA
Comoros,COM,Road sector energy consumption (% of total energy consumption),IS.ROD.ENGY.ZS,NA,NA
Comoros,COM,Road sector energy consumption (kt of oil equivalent),IS.ROD.ENGY.KT,NA,NA
Comoros,COM,Road sector energy consumption per capita (kg of oil equivalent),IS.ROD.ENGY.PC,NA,NA
Comoros,COM,Road sector gasoline fuel consumption (kt of oil equivalent),IS.ROD.SGAS.KT,NA,NA
Comoros,COM,Road sector gasoline fuel consumption per capita (kg of oil equivalent),IS.ROD.SGAS.PC,NA,NA
Comoros,COM,"Roads, goods transported (million ton-km)",IS.ROD.GOOD.MT.K6,NA,NA
Comoros,COM,"Roads, passengers carried (million passenger-km)",IS.ROD.PSGR.K6,NA,NA
Comoros,COM,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,NA,NA
Comoros,COM,"Roads, total network (km)",IS.ROD.TOTL.KM,NA,NA
Comoros,COM,Scientific and technical journal articles,IP.JRN.ARTC.SC,NA,0.6
Comoros,COM,Secure Internet servers,IT.NET.SECR,NA,1
Comoros,COM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,NA,1.54014147739611
Comoros,COM,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,NA,NA
Comoros,COM,Telephone lines,IT.MLT.MAIN,900,28809
Comoros,COM,Telephone lines (per 100 people),IT.MLT.MAIN.P2,0.286991626222106,4.43699358223046
Comoros,COM,"Trademark applications, Madrid",IP.TMK.MDRD,NA,NA
Comoros,COM,"Trademark applications, aggregate direct",IP.TMK.AGGD,NA,NA
Comoros,COM,"Trademark applications, direct nonresident",IP.TMK.NRES,NA,NA
Comoros,COM,"Trademark applications, direct resident",IP.TMK.RESD,NA,NA
Comoros,COM,"Trademark applications, total",IP.TMK.TOTL,NA,NA
Comoros,COM,Vehicles (per km of road),IS.VEH.ROAD.K1,NA,NA
"Congo, Dem. Rep.",ZAR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,34.5,NA
"Congo, Dem. Rep.",ZAR,"Air transport, passengers carried",IS.AIR.PSGR,439200,NA
"Congo, Dem. Rep.",ZAR,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,11800,NA
"Congo, Dem. Rep.",ZAR,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,NA,NA
"Congo, Dem. Rep.",ZAR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,NA,NA
"Congo, Dem. Rep.",ZAR,Fixed broadband Internet subscribers,IT.NET.BBND,NA,4500
"Congo, Dem. Rep.",ZAR,Fixed broadband Internet subscribers (per 100 people),IT.NET.BBND.P2,NA,0.0076505841527024
"Congo, Dem. Rep.",ZAR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,NA,NA
"Congo, Dem. Rep.",ZAR,High-technology exports (current US$),TX.VAL.TECH.CD,NA,NA
"Congo, Dem. Rep.",ZAR,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,NA,NA
"Congo, Dem. Rep.",ZAR,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,NA,NA
"Congo, Dem. Rep.",ZAR,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,NA,NA
"Congo, Dem. Rep.",ZAR,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,NA,NA
"Congo, Dem. Rep.",ZAR,Internet users (per 100 people),IT.NET.USER.P2,NA,0.44
"Congo, Dem. Rep.",ZAR,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,NA,3.36
"Congo, Dem. Rep.",ZAR,Mobile cellular subscriptions,IT.CEL.SETS,0,9937622
"Congo, Dem. Rep.",ZAR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,16.8952474197215
"Congo, Dem. Rep.",ZAR,"Motor vehicles (per 1,000 people)",IS.VEH.NVEH.P3,NA,NA
"Congo, Dem. Rep.",ZAR,"Passenger cars (per 1,000 people)",IS.VEH.PCAR.P3,NA,NA
"Congo, Dem. Rep.",ZAR,"Patent applications, nonresidents",IP.PAT.NRES,100,NA
"Congo, Dem. Rep.",ZAR,"Patent applications, residents",IP.PAT.RESD,3,NA
"Congo, Dem. Rep.",ZAR,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,NA,1.21
"Congo, Dem. Rep.",ZAR,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,NA,1.23
"Congo, Dem. Rep.",ZAR,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,NA,NA
"Congo, Dem. Rep.",ZAR,Rail lines (total route-km),IS.RRS.TOTL.KM,4511,4007
"Congo, Dem. Rep.",ZAR,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,1727,352
"Congo, Dem. Rep.",ZAR,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,429.4,95
"Congo, Dem. Rep.",ZAR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,NA,0.13988
"Congo, Dem. Rep.",ZAR,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,NA,NA
"Congo, Dem. Rep.",ZAR,Road density (km of road per 100 sq. km of land area),IS.ROD.DNST.K2,NA,NA
"Congo, Dem. Rep.",ZAR,Road sector diesel fuel consumption (kt of oil equivalent),IS.ROD.DESL.KT,0,287
"Congo, Dem. Rep.",ZAR,Road sector diesel fuel consumption per capita (kg of oil equivalent),IS.ROD.DESL.PC,0,4.87937255961242
"Congo, Dem. Rep.",ZAR,Road sector energy consumption (% of total energy consumption),IS.ROD.ENGY.ZS,2.44505535392708,2.25773974926359
"Congo, Dem. Rep.",ZAR,Road sector energy consumption (kt of oil equivalent),IS.ROD.ENGY.KT,207,502.262
"Congo, Dem. Rep.",ZAR,Road sector energy consumption per capita (kg of oil equivalent),IS.ROD.ENGY.PC,7.85357983051975,8.53910599489913
"Congo, Dem. Rep.",ZAR,Road sector gasoline fuel consumption (kt of oil equivalent),IS.ROD.SGAS.KT,193,192
"Congo, Dem. Rep.",ZAR,Road sector gasoline fuel consumption per capita (kg of oil equivalent),IS.ROD.SGAS.PC,7.32241984198218,3.26424923848636
"Congo, Dem. Rep.",ZAR,"Roads, goods transported (million ton-km)",IS.ROD.GOOD.MT.K6,NA,NA
"Congo, Dem. Rep.",ZAR,"Roads, passengers carried (million passenger-km)",IS.ROD.PSGR.K6,NA,NA
"Congo, Dem. Rep.",ZAR,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,NA,NA
"Congo, Dem. Rep.",ZAR,"Roads, total network (km)",IS.ROD.TOTL.KM,NA,NA
"Congo, Dem. Rep.",ZAR,Scientific and technical journal articles,IP.JRN.ARTC.SC,NA,11.1
"Congo, Dem. Rep.",ZAR,Secure Internet servers,IT.NET.SECR,NA,8
"Congo, Dem. Rep.",ZAR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,NA,0.136010384936931
"Congo, Dem. Rep.",ZAR,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,NA,NA
